,img_name,y,x,damage
41,-93.602625_30.02372.jpeg,-93.602625,30.02372,1
42,-93.602923_30.79512.jpeg,-93.602923,30.79512,1
43,-93.60299300000001_30.793817999999998.jpeg,-93.60299300000001,30.793817999999998,1
44,-93.604017_30.793719.jpeg,-93.604017,30.793719,1
45,-93.60407099999999_30.791790999999996.jpeg,-93.60407099999999,30.791790999999996,1
46,-93.604302_30.791238.jpeg,-93.604302,30.791238,1
47,-93.604393_30.793328000000002.jpeg,-93.604393,30.793328000000002,1
48,-93.604618_30.792952000000003.jpeg,-93.604618,30.792952000000003,1
49,-93.604811_30.793684999999996.jpeg,-93.604811,30.793684999999996,1
50,-93.604913_30.794565000000002.jpeg,-93.604913,30.794565000000002,1
51,-93.605042_30.794779.jpeg,-93.605042,30.794779,1
52,-93.605117_30.794303999999997.jpeg,-93.605117,30.794303999999997,1
53,-93.606053_30.799283000000003.jpeg,-93.606053,30.799283000000003,1
54,-93.60703000000001_30.666453000000004.jpeg,-93.60703000000001,30.666453000000004,1
55,-93.60785_30.663002000000002.jpeg,-93.60785,30.663002000000002,1
56,-93.607866_30.662609999999997.jpeg,-93.607866,30.662609999999997,1
57,-93.607947_30.662033.jpeg,-93.607947,30.662033,1
58,-93.60805400000001_30.662183000000002.jpeg,-93.60805400000001,30.662183000000002,1
59,-93.60851_30.661345.jpeg,-93.60851,30.661345,1
60,-93.608532_30.661488000000002.jpeg,-93.608532,30.661488000000002,1
61,-93.608848_30.660947999999998.jpeg,-93.608848,30.660947999999998,1
62,-93.60949699999999_30.66085.jpeg,-93.60949699999999,30.66085,1
63,-93.609937_30.730490999999997.jpeg,-93.609937,30.730490999999997,1
64,-93.61005_30.730487.jpeg,-93.61005,30.730487,1
65,-93.61080600000001_30.666269.jpeg,-93.61080600000001,30.666269,1
66,-93.611074_30.731068.jpeg,-93.611074,30.731068,1
67,-93.611165_30.730172999999997.jpeg,-93.611165,30.730172999999997,1
68,-93.611182_30.668977.jpeg,-93.611182,30.668977,1
69,-93.611461_30.670269.jpeg,-93.611461,30.670269,1
70,-93.61154599999999_30.730113.jpeg,-93.61154599999999,30.730113,1
71,-93.612668_30.732884000000002.jpeg,-93.612668,30.732884000000002,1
72,-93.613354_30.672092.jpeg,-93.613354,30.672092,1
73,-93.6141_30.754263.jpeg,-93.6141,30.754263,1
74,-93.61556999999999_30.731409000000003.jpeg,-93.61556999999999,30.731409000000003,1
75,-93.616212_30.730793.jpeg,-93.616212,30.730793,1
76,-93.618225_30.641732.jpeg,-93.618225,30.641732,1
77,-93.618381_30.641293.jpeg,-93.618381,30.641293,1
78,-93.618483_30.730039.jpeg,-93.618483,30.730039,1
79,-93.619067_30.642046.jpeg,-93.619067,30.642046,1
80,-93.619314_30.642452000000002.jpeg,-93.619314,30.642452000000002,1
81,-93.61931899999999_30.641049.jpeg,-93.61931899999999,30.641049,1
82,-93.619539_30.648549.jpeg,-93.619539,30.648549,1
83,-93.620811_30.645815999999996.jpeg,-93.620811,30.645815999999996,1
84,-93.622506_30.640729999999998.jpeg,-93.622506,30.640729999999998,1
85,-93.62290300000001_30.64392.jpeg,-93.62290300000001,30.64392,1
86,-93.623294_30.018127000000003.jpeg,-93.623294,30.018127000000003,1
87,-93.623305_30.642059999999997.jpeg,-93.623305,30.642059999999997,1
88,-93.62530100000001_30.64319.jpeg,-93.62530100000001,30.64319,1
89,-93.625478_30.732382.jpeg,-93.625478,30.732382,1
90,-93.626068_30.684521000000004.jpeg,-93.626068,30.684521000000004,1
91,-93.626075_30.635578999999996.jpeg,-93.626075,30.635578999999996,1
92,-93.627666_30.743188.jpeg,-93.627666,30.743188,1
93,-93.627763_30.743806.jpeg,-93.627763,30.743806,1
94,-93.62848699999999_30.643255.jpeg,-93.62848699999999,30.643255,1
95,-93.628584_30.132113.jpeg,-93.628584,30.132113,1
96,-93.63078900000001_30.641538.jpeg,-93.63078900000001,30.641538,1
97,-93.63359399999999_30.640924.jpeg,-93.63359399999999,30.640924,1
98,-93.635751_30.036472999999997.jpeg,-93.635751,30.036472999999997,1
99,-93.635751_30.036489000000003.jpeg,-93.635751,30.036489000000003,1
100,-93.636223_30.036633000000002.jpeg,-93.636223,30.036633000000002,1
101,-93.636271_30.036668.jpeg,-93.636271,30.036668,1
102,-93.64050300000001_30.085815000000004.jpeg,-93.64050300000001,30.085815000000004,1
103,-93.642123_30.079478.jpeg,-93.642123,30.079478,1
104,-93.642544_30.215190999999997.jpeg,-93.642544,30.215190999999997,1
105,-93.64260999999999_30.215895.jpeg,-93.64260999999999,30.215895,1
106,-93.64279300000001_30.215909000000003.jpeg,-93.64279300000001,30.215909000000003,1
107,-93.647869_30.125988.jpeg,-93.647869,30.125988,1
108,-93.64801899999999_30.125728999999996.jpeg,-93.64801899999999,30.125728999999996,1
109,-93.649897_30.670034.jpeg,-93.649897,30.670034,1
110,-93.651173_30.127739000000002.jpeg,-93.651173,30.127739000000002,1
111,-93.651736_30.140321000000004.jpeg,-93.651736,30.140321000000004,1
112,-93.65189699999999_30.114621000000003.jpeg,-93.65189699999999,30.114621000000003,1
113,-93.652665_30.140504999999997.jpeg,-93.652665,30.140504999999997,1
114,-93.653552_30.246938.jpeg,-93.653552,30.246938,1
115,-93.653559_30.246914.jpeg,-93.653559,30.246914,1
116,-93.653711_30.139732000000002.jpeg,-93.653711,30.139732000000002,1
117,-93.653931_30.139034999999996.jpeg,-93.653931,30.139034999999996,1
118,-93.655073_30.120778.jpeg,-93.655073,30.120778,1
119,-93.655363_30.120982.jpeg,-93.655363,30.120982,1
120,-93.65549200000001_30.121252000000002.jpeg,-93.65549200000001,30.121252000000002,1
121,-93.655636_30.121515999999996.jpeg,-93.655636,30.121515999999996,1
122,-93.655764_30.206434.jpeg,-93.655764,30.206434,1
123,-93.65583000000001_30.1218.jpeg,-93.65583000000001,30.1218,1
124,-93.655907_30.206408000000003.jpeg,-93.655907,30.206408000000003,1
125,-93.65592099999999_30.206383000000002.jpeg,-93.65592099999999,30.206383000000002,1
126,-93.655925_30.206165000000002.jpeg,-93.655925,30.206165000000002,1
127,-93.65594200000001_30.206156.jpeg,-93.65594200000001,30.206156,1
128,-93.65606_30.206103999999996.jpeg,-93.65606,30.206103999999996,1
129,-93.65613_30.076164000000002.jpeg,-93.65613,30.076164000000002,1
130,-93.656162_30.121910999999997.jpeg,-93.656162,30.121910999999997,1
131,-93.656327_30.206698.jpeg,-93.656327,30.206698,1
132,-93.656334_30.122694.jpeg,-93.656334,30.122694,1
133,-93.656522_30.139972999999998.jpeg,-93.656522,30.139972999999998,1
134,-93.656543_30.139870000000002.jpeg,-93.656543,30.139870000000002,1
135,-93.65662900000001_30.122471.jpeg,-93.65662900000001,30.122471,1
136,-93.65670899999999_30.140024.jpeg,-93.65670899999999,30.140024,1
137,-93.656763_30.121177000000003.jpeg,-93.656763,30.121177000000003,1
138,-93.656945_30.140320000000003.jpeg,-93.656945,30.140320000000003,1
139,-93.65706899999999_30.121336.jpeg,-93.65706899999999,30.121336,1
140,-93.657546_30.045112.jpeg,-93.657546,30.045112,1
141,-93.657619_30.045243.jpeg,-93.657619,30.045243,1
142,-93.657673_30.202696999999997.jpeg,-93.657673,30.202696999999997,1
143,-93.65770699999999_30.045245.jpeg,-93.65770699999999,30.045245,1
144,-93.657726_30.04502.jpeg,-93.657726,30.04502,1
145,-93.657788_30.045040999999998.jpeg,-93.657788,30.045040999999998,1
146,-93.657788_30.637527000000002.jpeg,-93.657788,30.637527000000002,1
147,-93.658074_30.203031.jpeg,-93.658074,30.203031,1
148,-93.658088_30.203008.jpeg,-93.658088,30.203008,1
149,-93.658116_30.622732.jpeg,-93.658116,30.622732,1
150,-93.658163_30.202996999999996.jpeg,-93.658163,30.202996999999996,1
151,-93.658221_30.204434999999997.jpeg,-93.658221,30.204434999999997,1
152,-93.658281_30.202271000000003.jpeg,-93.658281,30.202271000000003,1
153,-93.658426_30.202983000000003.jpeg,-93.658426,30.202983000000003,1
154,-93.658441_30.202515999999996.jpeg,-93.658441,30.202515999999996,1
155,-93.658469_30.202494.jpeg,-93.658469,30.202494,1
156,-93.658501_30.202265999999998.jpeg,-93.658501,30.202265999999998,1
157,-93.658585_30.202977.jpeg,-93.658585,30.202977,1
158,-93.658624_30.206999999999997.jpeg,-93.658624,30.206999999999997,1
159,-93.65866_30.207029.jpeg,-93.65866,30.207029,1
160,-93.65871_30.026395.jpeg,-93.65871,30.026395,1
161,-93.658785_30.206929.jpeg,-93.658785,30.206929,1
162,-93.65888199999999_30.207264000000002.jpeg,-93.65888199999999,30.207264000000002,1
163,-93.658891_30.207282.jpeg,-93.658891,30.207282,1
164,-93.658909_30.204578.jpeg,-93.658909,30.204578,1
165,-93.658909_30.204584999999998.jpeg,-93.658909,30.204584999999998,1
166,-93.658941_30.20407.jpeg,-93.658941,30.20407,1
167,-93.658941_30.204523.jpeg,-93.658941,30.204523,1
168,-93.658946_30.026391999999998.jpeg,-93.658946,30.026391999999998,1
169,-93.658962_30.207253.jpeg,-93.658962,30.207253,1
170,-93.658968_30.204886.jpeg,-93.658968,30.204886,1
171,-93.65896_30.204088.jpeg,-93.65896,30.204088,1
172,-93.65901099999999_30.026386.jpeg,-93.65901099999999,30.026386,1
173,-93.659014_30.204855.jpeg,-93.659014,30.204855,1
174,-93.659059_30.204040999999997.jpeg,-93.659059,30.204040999999997,1
175,-93.659122_30.204257000000002.jpeg,-93.659122,30.204257000000002,1
176,-93.659127_30.202481.jpeg,-93.659127,30.202481,1
177,-93.659139_30.202438.jpeg,-93.659139,30.202438,1
178,-93.659139_30.204246.jpeg,-93.659139,30.204246,1
179,-93.659161_30.202384999999996.jpeg,-93.659161,30.202384999999996,1
180,-93.659192_30.206215999999998.jpeg,-93.659192,30.206215999999998,1
181,-93.65920600000001_30.203435.jpeg,-93.65920600000001,30.203435,1
182,-93.659214_30.203429999999997.jpeg,-93.659214,30.203429999999997,1
183,-93.65921999999999_30.206184000000004.jpeg,-93.65921999999999,30.206184000000004,1
184,-93.659231_30.204277.jpeg,-93.659231,30.204277,1
185,-93.659327_30.201455.jpeg,-93.659327,30.201455,1
186,-93.659327_30.203359000000003.jpeg,-93.659327,30.203359000000003,1
187,-93.65936500000001_30.138793.jpeg,-93.65936500000001,30.138793,1
188,-93.659524_30.207959000000002.jpeg,-93.659524,30.207959000000002,1
189,-93.659638_30.138878000000002.jpeg,-93.659638,30.138878000000002,1
190,-93.659665_30.139013000000002.jpeg,-93.659665,30.139013000000002,1
191,-93.659751_30.138645.jpeg,-93.659751,30.138645,1
192,-93.659763_30.208301000000002.jpeg,-93.659763,30.208301000000002,1
193,-93.659767_30.208303000000004.jpeg,-93.659767,30.208303000000004,1
194,-93.659805_30.138094.jpeg,-93.659805,30.138094,1
195,-93.660089_30.138252.jpeg,-93.660089,30.138252,1
196,-93.66026600000001_30.207306.jpeg,-93.66026600000001,30.207306,1
197,-93.660287_30.139574.jpeg,-93.660287,30.139574,1
198,-93.66028_30.207332.jpeg,-93.66028,30.207332,1
199,-93.66034499999999_30.205094.jpeg,-93.66034499999999,30.205094,1
200,-93.660395_30.204826.jpeg,-93.660395,30.204826,1
201,-93.660422_30.205065.jpeg,-93.660422,30.205065,1
202,-93.660431_30.20485.jpeg,-93.660431,30.20485,1
203,-93.660534_30.204796.jpeg,-93.660534,30.204796,1
204,-93.66072199999999_30.202021000000002.jpeg,-93.66072199999999,30.202021000000002,1
205,-93.660786_30.201990999999996.jpeg,-93.660786,30.201990999999996,1
206,-93.660845_30.202137.jpeg,-93.660845,30.202137,1
207,-93.661087_30.202019.jpeg,-93.661087,30.202019,1
208,-93.66109_30.212114.jpeg,-93.66109,30.212114,1
209,-93.66119300000001_30.212019.jpeg,-93.66119300000001,30.212019,1
210,-93.661241_30.212164.jpeg,-93.661241,30.212164,1
211,-93.66131700000001_30.211954.jpeg,-93.66131700000001,30.211954,1
212,-93.66138000000001_30.212135999999997.jpeg,-93.66138000000001,30.212135999999997,1
213,-93.66138199999999_30.212095.jpeg,-93.66138199999999,30.212095,1
214,-93.66188100000001_30.20165.jpeg,-93.66188100000001,30.20165,1
215,-93.66200400000001_30.201602.jpeg,-93.66200400000001,30.201602,1
216,-93.662013_30.206538000000002.jpeg,-93.662013,30.206538000000002,1
217,-93.662047_30.206481.jpeg,-93.662047,30.206481,1
218,-93.662111_30.206456.jpeg,-93.662111,30.206456,1
219,-93.66215600000001_30.207825.jpeg,-93.66215600000001,30.207825,1
220,-93.662165_30.207815999999998.jpeg,-93.662165,30.207815999999998,1
221,-93.662235_30.2078.jpeg,-93.662235,30.2078,1
222,-93.662347_30.201578.jpeg,-93.662347,30.201578,1
223,-93.662405_30.209776.jpeg,-93.662405,30.209776,1
224,-93.662406_30.209758.jpeg,-93.662406,30.209758,1
225,-93.662444_30.201583000000003.jpeg,-93.662444,30.201583000000003,1
226,-93.662471_30.140171000000002.jpeg,-93.662471,30.140171000000002,1
227,-93.662524_30.209734.jpeg,-93.662524,30.209734,1
228,-93.662984_30.209982.jpeg,-93.662984,30.209982,1
229,-93.66302900000001_30.209925.jpeg,-93.66302900000001,30.209925,1
230,-93.663892_30.138904999999998.jpeg,-93.663892,30.138904999999998,1
231,-93.664107_30.138931.jpeg,-93.664107,30.138931,1
232,-93.664754_30.211221000000002.jpeg,-93.664754,30.211221000000002,1
233,-93.664824_30.211058.jpeg,-93.664824,30.211058,1
234,-93.664862_30.211065.jpeg,-93.664862,30.211065,1
235,-93.664997_30.140121.jpeg,-93.664997,30.140121,1
236,-93.665072_30.139546000000003.jpeg,-93.665072,30.139546000000003,1
237,-93.665348_30.066653000000002.jpeg,-93.665348,30.066653000000002,1
238,-93.665384_30.140055.jpeg,-93.665384,30.140055,1
239,-93.66541_30.139691999999997.jpeg,-93.66541,30.139691999999997,1
240,-93.665468_30.226778999999997.jpeg,-93.665468,30.226778999999997,1
241,-93.665475_30.139642.jpeg,-93.665475,30.139642,1
242,-93.6654_30.140094.jpeg,-93.6654,30.140094,1
243,-93.665593_30.226854.jpeg,-93.665593,30.226854,1
244,-93.66592_30.201557.jpeg,-93.66592,30.201557,1
245,-93.665995_30.201537.jpeg,-93.665995,30.201537,1
246,-93.666478_30.20158.jpeg,-93.666478,30.20158,1
247,-93.666569_30.201532.jpeg,-93.666569,30.201532,1
248,-93.666628_30.614196999999997.jpeg,-93.666628,30.614196999999997,1
249,-93.666735_30.201598999999998.jpeg,-93.666735,30.201598999999998,1
250,-93.66705_30.202015000000003.jpeg,-93.66705,30.202015000000003,1
251,-93.66709499999999_30.201965.jpeg,-93.66709499999999,30.201965,1
252,-93.667227_30.202307.jpeg,-93.667227,30.202307,1
253,-93.667417_30.143371999999996.jpeg,-93.667417,30.143371999999996,1
254,-93.667529_30.202253000000002.jpeg,-93.667529,30.202253000000002,1
255,-93.667547_30.143409000000002.jpeg,-93.667547,30.143409000000002,1
256,-93.667565_30.228207.jpeg,-93.667565,30.228207,1
257,-93.667732_30.21205.jpeg,-93.667732,30.21205,1
258,-93.667771_30.143144.jpeg,-93.667771,30.143144,1
259,-93.667783_30.217889000000003.jpeg,-93.667783,30.217889000000003,1
260,-93.667798_30.217875.jpeg,-93.667798,30.217875,1
261,-93.66787099999999_30.230295.jpeg,-93.66787099999999,30.230295,1
262,-93.667908_30.230453000000004.jpeg,-93.667908,30.230453000000004,1
263,-93.667919_30.230601.jpeg,-93.667919,30.230601,1
264,-93.66792199999999_30.212013.jpeg,-93.66792199999999,30.212013,1
265,-93.667948_30.230613.jpeg,-93.667948,30.230613,1
266,-93.667964_30.143383.jpeg,-93.667964,30.143383,1
267,-93.668102_30.21787.jpeg,-93.668102,30.21787,1
268,-93.668103_30.217847999999996.jpeg,-93.668103,30.217847999999996,1
269,-93.668113_30.230165000000003.jpeg,-93.668113,30.230165000000003,1
270,-93.668118_30.229444.jpeg,-93.668118,30.229444,1
271,-93.668146_30.22945.jpeg,-93.668146,30.22945,1
272,-93.66825_30.212334000000002.jpeg,-93.66825,30.212334000000002,1
273,-93.66914_30.225921999999997.jpeg,-93.66914,30.225921999999997,1
274,-93.66918199999999_30.225881.jpeg,-93.66918199999999,30.225881,1
275,-93.669435_30.225224.jpeg,-93.669435,30.225224,1
276,-93.66945_30.225195000000003.jpeg,-93.66945,30.225195000000003,1
277,-93.669466_30.217831.jpeg,-93.669466,30.217831,1
278,-93.669493_30.217792.jpeg,-93.669493,30.217792,1
279,-93.66964399999999_30.220767.jpeg,-93.66964399999999,30.220767,1
280,-93.669648_30.220722.jpeg,-93.669648,30.220722,1
281,-93.669737_30.218827.jpeg,-93.669737,30.218827,1
282,-93.66975_30.218802.jpeg,-93.66975,30.218802,1
283,-93.66977_30.221035999999998.jpeg,-93.66977,30.221035999999998,1
284,-93.669804_30.221032.jpeg,-93.669804,30.221032,1
285,-93.669942_30.223838.jpeg,-93.669942,30.223838,1
286,-93.669949_30.223813.jpeg,-93.669949,30.223813,1
287,-93.670212_30.217987.jpeg,-93.670212,30.217987,1
288,-93.67021_30.218049.jpeg,-93.67021,30.218049,1
289,-93.67038199999999_30.216308.jpeg,-93.67038199999999,30.216308,1
290,-93.670383_30.216271000000003.jpeg,-93.670383,30.216271000000003,1
291,-93.670684_30.223206.jpeg,-93.670684,30.223206,1
292,-93.670698_30.216390999999998.jpeg,-93.670698,30.216390999999998,1
293,-93.67071999999999_30.223205.jpeg,-93.67071999999999,30.223205,1
294,-93.67071_30.216366999999998.jpeg,-93.67071,30.216366999999998,1
295,-93.67121999999999_30.21852.jpeg,-93.67121999999999,30.21852,1
296,-93.6712_30.218462.jpeg,-93.6712,30.218462,1
297,-93.671317_30.222886.jpeg,-93.671317,30.222886,1
298,-93.67132600000001_30.222932.jpeg,-93.67132600000001,30.222932,1
299,-93.671392_30.221702.jpeg,-93.671392,30.221702,1
300,-93.67151899999999_30.216857.jpeg,-93.67151899999999,30.216857,1
301,-93.671547_30.216842.jpeg,-93.671547,30.216842,1
302,-93.671616_30.223004.jpeg,-93.671616,30.223004,1
303,-93.671687_30.218784000000003.jpeg,-93.671687,30.218784000000003,1
304,-93.67175999999999_30.222728000000004.jpeg,-93.67175999999999,30.222728000000004,1
305,-93.67197_30.221894.jpeg,-93.67197,30.221894,1
306,-93.672765_30.206031.jpeg,-93.672765,30.206031,1
307,-93.672772_30.206053000000004.jpeg,-93.672772,30.206053000000004,1
308,-93.672914_30.215835.jpeg,-93.672914,30.215835,1
309,-93.672942_30.215836.jpeg,-93.672942,30.215836,1
310,-93.67320500000001_30.215251000000002.jpeg,-93.67320500000001,30.215251000000002,1
311,-93.673725_30.216253000000002.jpeg,-93.673725,30.216253000000002,1
312,-93.673736_30.216301.jpeg,-93.673736,30.216301,1
313,-93.673745_30.215161.jpeg,-93.673745,30.215161,1
314,-93.67375200000001_30.215138.jpeg,-93.67375200000001,30.215138,1
315,-93.67375600000001_30.217543.jpeg,-93.67375600000001,30.217543,1
316,-93.673757_30.217506.jpeg,-93.673757,30.217506,1
317,-93.673784_30.205769.jpeg,-93.673784,30.205769,1
318,-93.673799_30.205787.jpeg,-93.673799,30.205787,1
319,-93.673804_30.216440000000002.jpeg,-93.673804,30.216440000000002,1
320,-93.673806_30.21642.jpeg,-93.673806,30.21642,1
321,-93.67392199999999_30.216876.jpeg,-93.67392199999999,30.216876,1
322,-93.673934_30.215651.jpeg,-93.673934,30.215651,1
323,-93.673938_30.215613.jpeg,-93.673938,30.215613,1
324,-93.67394499999999_30.205978.jpeg,-93.67394499999999,30.205978,1
325,-93.673965_30.205989000000002.jpeg,-93.673965,30.205989000000002,1
326,-93.67399300000001_30.21524.jpeg,-93.67399300000001,30.21524,1
327,-93.674019_30.2166.jpeg,-93.674019,30.2166,1
328,-93.674058_30.217696000000004.jpeg,-93.674058,30.217696000000004,1
329,-93.674089_30.205886.jpeg,-93.674089,30.205886,1
330,-93.674148_30.215922999999997.jpeg,-93.674148,30.215922999999997,1
331,-93.674154_30.215901000000002.jpeg,-93.674154,30.215901000000002,1
332,-93.674177_30.213182.jpeg,-93.674177,30.213182,1
333,-93.67419100000001_30.213134000000004.jpeg,-93.67419100000001,30.213134000000004,1
334,-93.674203_30.210426000000002.jpeg,-93.674203,30.210426000000002,1
335,-93.674204_30.213561.jpeg,-93.674204,30.213561,1
336,-93.674219_30.213548.jpeg,-93.674219,30.213548,1
337,-93.674249_30.210448.jpeg,-93.674249,30.210448,1
338,-93.674266_30.216752000000003.jpeg,-93.674266,30.216752000000003,1
339,-93.674426_30.215089000000003.jpeg,-93.674426,30.215089000000003,1
340,-93.674435_30.215051000000003.jpeg,-93.674435,30.215051000000003,1
341,-93.675324_30.217165.jpeg,-93.675324,30.217165,1
342,-93.67535500000001_30.217119.jpeg,-93.67535500000001,30.217119,1
343,-93.67536199999999_30.215782.jpeg,-93.67536199999999,30.215782,1
344,-93.675372_30.215730999999998.jpeg,-93.675372,30.215730999999998,1
345,-93.675689_30.137411.jpeg,-93.675689,30.137411,1
346,-93.676237_30.201946000000003.jpeg,-93.676237,30.201946000000003,1
347,-93.67694399999999_30.200787.jpeg,-93.67694399999999,30.200787,1
348,-93.67727_30.045606.jpeg,-93.67727,30.045606,1
349,-93.67728699999999_30.135814.jpeg,-93.67728699999999,30.135814,1
350,-93.67761800000001_30.200741999999998.jpeg,-93.67761800000001,30.200741999999998,1
351,-93.67773199999999_30.135996000000002.jpeg,-93.67773199999999,30.135996000000002,1
352,-93.678446_30.205085999999998.jpeg,-93.678446,30.205085999999998,1
353,-93.678457_30.205044.jpeg,-93.678457,30.205044,1
354,-93.67853199999999_30.20056.jpeg,-93.67853199999999,30.20056,1
355,-93.678533_30.204131.jpeg,-93.678533,30.204131,1
356,-93.67854799999999_30.204084.jpeg,-93.67854799999999,30.204084,1
357,-93.679156_30.200723999999997.jpeg,-93.679156,30.200723999999997,1
358,-93.682231_29.782187.jpeg,-93.682231,29.782187,1
359,-93.682517_29.782388.jpeg,-93.682517,29.782388,1
360,-93.682807_29.782555.jpeg,-93.682807,29.782555,1
361,-93.684296_29.782496999999996.jpeg,-93.684296,29.782496999999996,1
362,-93.684513_29.782422999999998.jpeg,-93.684513,29.782422999999998,1
363,-93.686755_29.782484999999998.jpeg,-93.686755,29.782484999999998,1
364,-93.687415_30.142685999999998.jpeg,-93.687415,30.142685999999998,1
365,-93.687512_30.142768.jpeg,-93.687512,30.142768,1
366,-93.68798699999999_29.782602.jpeg,-93.68798699999999,29.782602,1
367,-93.688445_29.979012.jpeg,-93.688445,29.979012,1
368,-93.688477_29.782783000000002.jpeg,-93.688477,29.782783000000002,1
369,-93.689003_29.782863.jpeg,-93.689003,29.782863,1
370,-93.689778_29.782802.jpeg,-93.689778,29.782802,1
371,-93.69455500000001_29.783198.jpeg,-93.69455500000001,29.783198,1
372,-93.69511899999999_29.784657.jpeg,-93.69511899999999,29.784657,1
373,-93.69547299999999_30.130683.jpeg,-93.69547299999999,30.130683,1
374,-93.69785999999999_30.068924.jpeg,-93.69785999999999,30.068924,1
375,-93.69872099999999_30.069370000000003.jpeg,-93.69872099999999,30.069370000000003,1
376,-93.698849_29.766889000000003.jpeg,-93.698849,29.766889000000003,1
377,-93.698973_29.766115999999997.jpeg,-93.698973,29.766115999999997,1
378,-93.699646_29.765909000000004.jpeg,-93.699646,29.765909000000004,1
379,-93.702409_29.783905999999998.jpeg,-93.702409,29.783905999999998,1
380,-93.702838_29.783819.jpeg,-93.702838,29.783819,1
381,-93.70404_29.784227.jpeg,-93.70404,29.784227,1
382,-93.705812_29.770575.jpeg,-93.705812,29.770575,1
383,-93.705972_29.769042.jpeg,-93.705972,29.769042,1
384,-93.707435_30.066638.jpeg,-93.707435,30.066638,1
385,-93.707934_30.066313.jpeg,-93.707934,30.066313,1
386,-93.70956_29.766738.jpeg,-93.70956,29.766738,1
387,-93.711523_30.069000000000003.jpeg,-93.711523,30.069000000000003,1
388,-93.71154399999999_29.767281.jpeg,-93.71154399999999,29.767281,1
389,-93.712429_30.123501.jpeg,-93.712429,30.123501,1
390,-93.712574_30.084235999999997.jpeg,-93.712574,30.084235999999997,1
391,-93.712574_30.084546999999997.jpeg,-93.712574,30.084546999999997,1
392,-93.71299300000001_30.069618.jpeg,-93.71299300000001,30.069618,1
393,-93.713438_30.123417.jpeg,-93.713438,30.123417,1
394,-93.713588_30.123199.jpeg,-93.713588,30.123199,1
395,-93.713604_30.123399.jpeg,-93.713604,30.123399,1
396,-93.71444699999999_30.122694.jpeg,-93.71444699999999,30.122694,1
397,-93.71473399999999_29.870226000000002.jpeg,-93.71473399999999,29.870226000000002,1
398,-93.720764_30.072017.jpeg,-93.720764,30.072017,1
399,-93.722696_29.786168.jpeg,-93.722696,29.786168,1
400,-93.722874_30.074742999999998.jpeg,-93.722874,30.074742999999998,1
401,-93.722895_29.786255999999998.jpeg,-93.722895,29.786255999999998,1
402,-93.723051_29.786153999999996.jpeg,-93.723051,29.786153999999996,1
