,Red,Green,Blue
78,102.00128173828125,112.3701171875,80.999267578125
79,102.9534912109375,112.91064453125,81.252197265625
80,135.102783203125,143.48895263671875,121.04376220703125
81,92.36737060546875,99.96575927734375,69.0181884765625
82,76.56561279296875,91.4461669921875,61.4942626953125
83,102.54669189453125,114.0062255859375,81.90203857421875
84,82.0908203125,101.9190673828125,64.67205810546875
85,83.89794921875,103.48046875,71.9808349609375
86,81.5279541015625,102.15728759765625,64.08148193359375
87,88.58355712890625,108.22247314453125,77.7100830078125
88,90.138916015625,110.0146484375,79.68609619140625
89,85.41912841796875,105.48846435546875,75.3609619140625
90,81.501953125,101.01995849609375,71.37518310546875
91,105.63848876953125,111.49517822265625,88.8984375
92,75.389892578125,99.17669677734375,68.032958984375
93,85.9432373046875,106.19708251953125,71.31903076171875
94,70.6590576171875,91.09820556640625,61.00018310546875
95,69.3294677734375,89.31854248046875,59.2828369140625
96,101.23779296875,113.3885498046875,77.5595703125
97,80.3294677734375,100.3350830078125,65.71917724609375
98,80.76971435546875,93.89678955078125,60.04486083984375
99,82.4791259765625,95.42877197265625,61.063232421875
100,116.96124267578125,133.4830322265625,105.09716796875
101,106.215087890625,115.2440185546875,81.36883544921875
102,83.8712158203125,102.35687255859375,68.6856689453125
103,105.92010498046875,114.91607666015625,80.81915283203125
104,106.00848388671875,114.80078125,80.7958984375
105,68.302978515625,86.10272216796875,54.903076171875
106,165.63037109375,151.6822509765625,131.44085693359375
107,80.46075439453125,95.58941650390625,63.26629638671875
108,92.8419189453125,105.52777099609375,71.4991455078125
109,90.10052490234375,106.1871337890625,70.51116943359375
110,91.09454345703125,106.5367431640625,72.6180419921875
111,127.300048828125,139.43426513671875,117.18212890625
112,73.264404296875,92.923828125,63.09857177734375
113,81.92901611328125,96.0545654296875,64.534912109375
114,87.63922119140625,102.36602783203125,67.165283203125
115,86.55010986328125,101.4700927734375,68.1336669921875
116,81.5452880859375,93.01312255859375,61.20477294921875
117,80.6123046875,92.47528076171875,60.46051025390625
118,85.1583251953125,101.8553466796875,69.7503662109375
119,84.343017578125,104.22406005859375,76.81268310546875
120,97.0113525390625,117.1007080078125,90.82763671875
121,98.32513427734375,117.80352783203125,91.65679931640625
122,96.82830810546875,116.2869873046875,90.24395751953125
123,83.457763671875,97.308349609375,65.17364501953125
124,84.02069091796875,98.42498779296875,67.4578857421875
125,56.3111572265625,74.34014892578125,44.2279052734375
126,68.32177734375,85.50762939453125,57.170654296875
127,70.66741943359375,82.91571044921875,53.391357421875
128,71.59344482421875,83.42071533203125,53.16778564453125
129,79.5487060546875,95.990234375,67.23724365234375
130,99.12841796875,106.78326416015625,72.51446533203125
131,77.96112060546875,93.95355224609375,65.89617919921875
132,84.0943603515625,100.4073486328125,71.06109619140625
133,84.53125,101.32049560546875,71.6143798828125
134,78.44830322265625,94.82769775390625,65.22015380859375
135,77.71673583984375,94.83746337890625,64.923583984375
136,76.28228759765625,94.6453857421875,64.01611328125
137,76.87274169921875,95.656494140625,64.2884521484375
138,75.7889404296875,94.3511962890625,63.26141357421875
139,81.90948486328125,99.4527587890625,69.85638427734375
140,86.5364990234375,103.80633544921875,74.9588623046875
141,112.18011474609375,122.15264892578125,89.8309326171875
142,112.10260009765625,122.0662841796875,89.73394775390625
143,111.6993408203125,122.6470947265625,90.16949462890625
144,95.72259521484375,112.9979248046875,83.343994140625
145,71.934326171875,88.24884033203125,58.0927734375
146,107.826904296875,118.634765625,85.38592529296875
147,104.55322265625,116.00238037109375,85.13189697265625
148,100.15728759765625,113.36102294921875,82.4337158203125
149,84.2672119140625,100.46600341796875,72.37506103515625
150,86.68341064453125,98.4527587890625,67.6715087890625
151,97.170654296875,114.1168212890625,85.95037841796875
152,92.09423828125,108.04473876953125,80.21295166015625
153,98.1666259765625,112.7083740234375,78.02166748046875
154,92.40020751953125,112.20758056640625,86.92401123046875
155,87.808837890625,100.7890625,70.57672119140625
156,88.2171630859375,110.35040283203125,85.43133544921875
157,95.51568603515625,109.708251953125,78.8868408203125
158,79.30328369140625,97.74603271484375,71.6622314453125
159,79.345947265625,100.54156494140625,64.28082275390625
160,78.89105224609375,97.37542724609375,70.58782958984375
161,117.68096923828125,129.64093017578125,97.9622802734375
162,75.74554443359375,92.5416259765625,63.55450439453125
163,96.44189453125,116.1007080078125,79.880126953125
164,96.4134521484375,117.91644287109375,81.4862060546875
165,72.4476318359375,92.03106689453125,62.7757568359375
166,99.27020263671875,112.83233642578125,78.0814208984375
167,72.64422607421875,89.2901611328125,59.06634521484375
168,88.81964111328125,106.9024658203125,73.71435546875
169,104.87298583984375,118.60223388671875,85.91815185546875
170,97.67877197265625,104.16143798828125,81.02105712890625
171,100.1356201171875,121.61798095703125,82.86419677734375
172,104.85675048828125,122.05780029296875,87.18133544921875
173,97.73858642578125,118.559326171875,79.90509033203125
174,81.877685546875,93.80279541015625,65.7261962890625
175,75.07305908203125,89.86029052734375,57.65435791015625
176,91.5596923828125,99.52197265625,76.27471923828125
177,98.98822021484375,105.5111083984375,82.56524658203125
178,57.43804931640625,73.970703125,45.71563720703125
179,88.507080078125,104.5517578125,73.83270263671875
180,97.81463623046875,115.78338623046875,77.3836669921875
181,73.22637939453125,91.49981689453125,59.75665283203125
182,98.5469970703125,116.09307861328125,77.78668212890625
183,72.48443603515625,91.14239501953125,60.42529296875
184,97.859375,119.39080810546875,80.58819580078125
185,83.5457763671875,91.45654296875,67.10986328125
186,83.34661865234375,91.78509521484375,66.849609375
187,89.01763916015625,114.83251953125,73.94775390625
188,82.86480712890625,90.7337646484375,66.27392578125
189,54.83587646484375,62.86529541015625,38.6134033203125
190,77.42242431640625,94.5169677734375,65.8355712890625
191,85.97442626953125,96.1876220703125,70.32110595703125
192,87.93316650390625,97.55999755859375,72.27984619140625
193,74.8056640625,86.44970703125,60.7119140625
194,74.0771484375,91.46112060546875,60.45318603515625
195,71.79840087890625,83.36419677734375,58.09906005859375
196,84.78460693359375,101.9014892578125,70.62237548828125
197,84.29638671875,99.02593994140625,70.60003662109375
198,82.0958251953125,101.3702392578125,70.3548583984375
199,96.651123046875,114.23883056640625,84.92071533203125
200,83.98486328125,102.84417724609375,72.21978759765625
201,108.84649658203125,124.16796875,97.199462890625
202,79.1304931640625,98.59661865234375,66.5048828125
203,88.3104248046875,107.7314453125,78.4739990234375
204,126.68194580078125,138.01422119140625,108.92938232421875
205,103.1932373046875,118.26715087890625,88.6048583984375
206,96.7412109375,112.00750732421875,83.912109375
207,123.01416015625,131.96234130859375,103.16558837890625
208,115.47113037109375,125.29437255859375,97.8887939453125
209,83.97259521484375,98.37689208984375,71.88421630859375
210,89.930419921875,110.16033935546875,79.2950439453125
211,131.2677001953125,143.93414306640625,117.229736328125
212,80.48309326171875,99.564697265625,66.04998779296875
213,89.85504150390625,109.60980224609375,78.54425048828125
214,86.74530029296875,99.89306640625,74.6387939453125
215,82.35107421875,102.3916015625,70.71783447265625
216,112.2088623046875,122.40521240234375,95.0155029296875
217,90.2509765625,110.26177978515625,79.35931396484375
218,140.9322509765625,148.98394775390625,125.33685302734375
219,84.9849853515625,102.20989990234375,72.27239990234375
220,134.17626953125,142.9114990234375,118.42919921875
221,95.42987060546875,105.52496337890625,76.837890625
222,106.7379150390625,116.29736328125,89.648193359375
223,90.11981201171875,101.81646728515625,78.469482421875
224,126.71929931640625,137.903564453125,109.427978515625
225,124.23553466796875,136.38250732421875,110.044921875
226,77.29083251953125,97.662841796875,66.5489501953125
227,117.22113037109375,130.60382080078125,104.0322265625
228,77.16943359375,97.84088134765625,66.72406005859375
229,92.0936279296875,111.08056640625,80.922607421875
230,92.77032470703125,110.67181396484375,79.8778076171875
231,100.75714111328125,118.2352294921875,82.57208251953125
232,127.76336669921875,140.69384765625,110.20458984375
233,128.06005859375,139.195068359375,113.21014404296875
234,130.5191650390625,141.648193359375,113.97802734375
235,120.27044677734375,133.706787109375,109.8387451171875
236,73.45550537109375,93.0565185546875,62.74774169921875
237,112.56787109375,123.39794921875,98.519775390625
238,92.491455078125,112.16241455078125,84.91571044921875
239,93.130859375,112.64154052734375,85.34136962890625
240,118.64520263671875,132.08599853515625,109.10760498046875
241,126.9898681640625,140.10968017578125,119.089111328125
242,86.83209228515625,108.51947021484375,70.77947998046875
243,94.47442626953125,113.872314453125,86.69140625
244,70.7529296875,90.6318359375,60.195068359375
245,103.63946533203125,119.8106689453125,91.651123046875
246,90.5819091796875,100.71844482421875,75.2515869140625
247,97.966552734375,118.1202392578125,91.9075927734375
248,80.5443115234375,89.54144287109375,64.10821533203125
249,85.777099609375,97.2060546875,74.74310302734375
250,96.68096923828125,116.34039306640625,89.88934326171875
251,89.24639892578125,100.50067138671875,73.19085693359375
252,94.18231201171875,113.3360595703125,74.37725830078125
253,86.40118408203125,98.45965576171875,70.73577880859375
254,111.21624755859375,122.6396484375,95.55462646484375
255,100.6748046875,120.0927734375,93.45770263671875
256,103.6439208984375,118.6134033203125,89.97454833984375
257,95.2269287109375,103.84161376953125,82.4755859375
258,101.2679443359375,119.9949951171875,93.41693115234375
259,103.34735107421875,112.493896484375,89.83062744140625
260,67.0230712890625,86.88995361328125,58.01800537109375
261,102.6065673828125,119.99798583984375,94.07098388671875
262,102.0306396484375,118.4425048828125,92.2935791015625
263,101.33203125,117.98760986328125,91.414306640625
264,77.7362060546875,97.71673583984375,62.78228759765625
265,102.1890869140625,116.4801025390625,89.899169921875
266,80.085205078125,99.605712890625,65.56597900390625
267,100.7044677734375,111.5755615234375,82.7872314453125
268,103.4254150390625,118.36083984375,84.96435546875
269,101.546630859375,113.8148193359375,86.95965576171875
270,102.12451171875,114.3760986328125,87.92559814453125
271,93.9117431640625,111.48583984375,77.788818359375
272,144.3406982421875,156.67572021484375,130.32830810546875
273,101.04486083984375,113.30010986328125,86.689208984375
274,101.25360107421875,113.276611328125,86.53704833984375
275,144.57843017578125,151.00933837890625,131.2962646484375
276,126.5523681640625,134.476806640625,107.32861328125
277,103.8460693359375,116.02020263671875,89.120361328125
278,103.811767578125,115.561279296875,88.2403564453125
279,103.26397705078125,117.31317138671875,90.776611328125
280,104.8343505859375,113.09173583984375,84.4891357421875
281,102.56170654296875,117.8846435546875,90.9716796875
282,105.1328125,116.35113525390625,83.5548095703125
283,104.0562744140625,119.0614013671875,91.88653564453125
284,92.01751708984375,104.8765869140625,77.71435546875
285,79.2734375,95.32830810546875,61.033935546875
286,103.507568359375,115.9351806640625,84.46392822265625
287,104.93280029296875,120.10345458984375,91.8489990234375
288,100.3663330078125,114.71087646484375,84.59014892578125
289,86.11376953125,96.248779296875,70.14495849609375
290,107.48907470703125,120.939453125,92.6336669921875
291,109.28253173828125,122.67913818359375,94.33026123046875
292,90.7891845703125,103.466064453125,74.6895751953125
293,89.27532958984375,107.9866943359375,71.94879150390625
294,130.5947265625,139.6767578125,113.7901611328125
295,107.923095703125,122.2359619140625,93.347412109375
296,67.99884033203125,87.36920166015625,56.57647705078125
297,105.82928466796875,122.1434326171875,86.716552734375
298,162.7255859375,168.94769287109375,144.6175537109375
299,126.6527099609375,132.77825927734375,114.84637451171875
300,84.81915283203125,103.9261474609375,68.62408447265625
301,80.0361328125,100.68109130859375,67.36956787109375
302,84.31585693359375,104.84356689453125,71.7579345703125
303,88.97955322265625,95.0574951171875,72.51824951171875
304,130.541015625,141.58428955078125,114.02685546875
305,105.924560546875,116.37615966796875,83.5035400390625
306,99.77789306640625,117.0267333984375,83.88934326171875
307,130.99560546875,141.89044189453125,113.8897705078125
308,85.02520751953125,99.34844970703125,69.15032958984375
309,91.07379150390625,110.6922607421875,82.137939453125
310,107.7662353515625,115.62066650390625,95.16448974609375
311,74.46441650390625,84.34967041015625,59.0419921875
312,109.79974365234375,117.98016357421875,97.63824462890625
313,93.1246337890625,102.98968505859375,73.211669921875
314,74.4404296875,95.26165771484375,63.40277099609375
315,88.74493408203125,104.19189453125,72.68731689453125
316,89.62884521484375,105.37353515625,74.22662353515625
317,86.59454345703125,105.732421875,72.162353515625
318,89.74749755859375,100.93487548828125,71.46893310546875
319,93.87237548828125,106.404541015625,80.51385498046875
320,79.37274169921875,89.7459716796875,62.83563232421875
321,87.4263916015625,103.05206298828125,72.64910888671875
322,88.7080078125,107.8280029296875,73.93206787109375
323,86.44873046875,108.7598876953125,72.5186767578125
324,85.99151611328125,107.59197998046875,79.79974365234375
325,99.99810791015625,110.81072998046875,87.2579345703125
326,88.63226318359375,111.67218017578125,75.36651611328125
327,117.29742431640625,132.014404296875,103.067138671875
328,123.9482421875,119.4993896484375,91.40020751953125
329,81.90155029296875,101.67559814453125,66.61187744140625
330,74.8048095703125,90.42529296875,61.00506591796875
331,83.099853515625,94.5081787109375,65.989013671875
332,73.85601806640625,90.234130859375,61.6201171875
333,84.4990234375,103.8328857421875,72.67523193359375
334,83.9576416015625,96.18316650390625,67.22991943359375
335,70.32110595703125,87.219482421875,58.550537109375
336,109.82550048828125,111.2288818359375,89.18328857421875
337,80.45086669921875,100.24322509765625,69.88311767578125
338,71.42498779296875,89.540771484375,62.8011474609375
339,79.97393798828125,100.22747802734375,70.1622314453125
340,86.21002197265625,108.81365966796875,73.98193359375
341,74.564208984375,94.87371826171875,66.14837646484375
342,79.56915283203125,100.1490478515625,70.647216796875
343,84.88623046875,108.505615234375,74.1064453125
344,86.21075439453125,94.11175537109375,69.651123046875
345,94.617919921875,109.66632080078125,73.17559814453125
346,74.3536376953125,94.21942138671875,64.06982421875
347,77.71875,98.61767578125,70.31982421875
348,97.37109375,108.81866455078125,77.58172607421875
349,98.4598388671875,109.614990234375,78.2918701171875
350,68.73553466796875,89.704345703125,60.04608154296875
351,94.29510498046875,103.22552490234375,80.3565673828125
352,60.5618896484375,77.2030029296875,46.28472900390625
353,88.6512451171875,106.4373779296875,77.97412109375
354,75.478515625,95.97918701171875,67.84027099609375
355,78.7445068359375,94.0899658203125,65.6778564453125
356,83.979248046875,103.86749267578125,68.093994140625
357,88.55108642578125,106.128173828125,77.01800537109375
358,94.93341064453125,112.4560546875,84.92144775390625
359,85.01190185546875,91.22467041015625,67.7432861328125
360,93.6514892578125,109.4271240234375,76.858642578125
361,80.31695556640625,95.7181396484375,67.4249267578125
362,77.97705078125,92.82318115234375,64.68682861328125
363,74.82000732421875,95.79345703125,67.020263671875
364,86.12054443359375,103.14495849609375,73.79974365234375
365,74.8179931640625,95.197509765625,67.07855224609375
366,92.0938720703125,102.33831787109375,77.2371826171875
367,100.49078369140625,117.7781982421875,87.829345703125
368,83.09442138671875,99.05718994140625,70.24505615234375
369,64.15484619140625,79.14825439453125,50.6435546875
370,98.11505126953125,115.39501953125,86.28167724609375
371,86.06219482421875,101.26226806640625,73.41943359375
372,84.4149169921875,99.45672607421875,71.2069091796875
373,99.28265380859375,116.49383544921875,86.5054931640625
374,108.74298095703125,114.7962646484375,89.994140625
375,89.135986328125,105.523681640625,73.885986328125
376,75.5479736328125,95.0755615234375,67.38641357421875
377,72.2618408203125,90.3544921875,62.93511962890625
378,76.498046875,95.7294921875,67.34625244140625
379,84.22265625,105.65521240234375,73.2186279296875
380,108.976318359375,113.2337646484375,90.71185302734375
381,84.3892822265625,105.5286865234375,73.031494140625
382,116.2633056640625,124.23687744140625,102.24224853515625
383,101.92791748046875,119.109375,87.5867919921875
384,75.34259033203125,95.75103759765625,65.82568359375
385,94.3597412109375,109.925048828125,82.34649658203125
386,73.8194580078125,94.559814453125,63.895263671875
387,90.81402587890625,108.42633056640625,78.779052734375
388,99.71142578125,117.21392822265625,90.18939208984375
389,92.2811279296875,108.34368896484375,81.5655517578125
390,96.57830810546875,114.6021728515625,87.680419921875
391,86.73876953125,104.546142578125,74.6239013671875
392,73.66259765625,94.40057373046875,63.69287109375
393,89.66925048828125,105.5699462890625,78.44207763671875
394,68.8065185546875,87.80322265625,59.89044189453125
395,86.5947265625,103.50860595703125,75.154296875
396,80.15203857421875,96.9654541015625,66.82427978515625
397,101.5401611328125,118.96014404296875,87.344482421875
398,106.3199462890625,117.93768310546875,87.4525146484375
399,86.72967529296875,98.1776123046875,69.87030029296875
400,71.63958740234375,91.1546630859375,62.99920654296875
401,94.719482421875,105.44482421875,77.59454345703125
402,96.046630859375,109.7353515625,75.31494140625
403,96.2305908203125,110.0916748046875,75.84356689453125
404,99.825439453125,120.505126953125,83.4146728515625
405,80.2542724609375,100.13580322265625,69.0206298828125
406,82.0965576171875,99.893798828125,71.68865966796875
407,78.00970458984375,98.23858642578125,67.61907958984375
408,80.6988525390625,96.237060546875,66.88616943359375
409,99.71954345703125,120.45965576171875,83.35174560546875
410,94.1103515625,112.69317626953125,85.89044189453125
411,72.32843017578125,89.58795166015625,59.3455810546875
412,77.62322998046875,95.7694091796875,65.16302490234375
413,74.3746337890625,91.11444091796875,61.25164794921875
414,66.80621337890625,87.3524169921875,57.79400634765625
415,104.77923583984375,118.98834228515625,92.98980712890625
416,77.2911376953125,90.51580810546875,62.71771240234375
417,106.07269287109375,125.70526123046875,92.8389892578125
418,82.54400634765625,95.0189208984375,70.2559814453125
419,94.53125,114.60986328125,88.1390380859375
420,76.07293701171875,97.408935546875,66.8076171875
421,77.81402587890625,98.89349365234375,68.24456787109375
422,86.84912109375,112.16595458984375,83.08123779296875
423,77.821533203125,98.903076171875,68.03851318359375
424,69.628662109375,78.9085693359375,50.28424072265625
425,76.34942626953125,97.61578369140625,66.51434326171875
426,111.25982666015625,124.77752685546875,99.85687255859375
427,71.0506591796875,84.249755859375,60.35345458984375
428,135.2889404296875,142.05804443359375,117.2027587890625
429,67.69097900390625,88.00244140625,58.7666015625
430,95.31524658203125,100.38519287109375,75.88031005859375
431,86.70819091796875,102.028564453125,78.34808349609375
432,84.8900146484375,92.18670654296875,67.31182861328125
433,72.26251220703125,92.9365234375,64.96368408203125
434,75.61737060546875,86.11346435546875,57.31488037109375
435,72.74774169921875,89.58734130859375,60.19696044921875
436,80.05316162109375,96.38531494140625,66.00506591796875
437,95.0074462890625,104.02618408203125,73.07489013671875
438,73.5577392578125,89.72381591796875,61.37408447265625
439,82.78717041015625,100.479736328125,69.33721923828125
440,83.1712646484375,100.07952880859375,69.62261962890625
441,80.763671875,98.93048095703125,67.7684326171875
442,76.40985107421875,92.05682373046875,62.1505126953125
443,75.55487060546875,88.75836181640625,61.11273193359375
444,144.706298828125,148.15753173828125,119.495361328125
445,86.6627197265625,108.303466796875,80.2198486328125
446,86.447509765625,103.4261474609375,70.86297607421875
447,73.846435546875,88.97900390625,60.6219482421875
448,69.66485595703125,84.6773681640625,55.8604736328125
449,75.20208740234375,95.72601318359375,66.590087890625
450,78.4051513671875,93.92242431640625,62.5816650390625
451,94.1435546875,110.33404541015625,82.79681396484375
452,152.4605712890625,157.3570556640625,132.2811279296875
453,80.49822998046875,94.83642578125,63.6109619140625
454,96.9246826171875,112.83245849609375,81.8673095703125
455,74.3743896484375,95.99176025390625,66.179931640625
456,75.637939453125,87.05352783203125,62.86083984375
457,83.822021484375,106.2581787109375,76.18634033203125
458,91.49102783203125,110.02716064453125,80.51800537109375
459,97.3756103515625,112.4075927734375,80.31597900390625
460,89.534912109375,103.0538330078125,75.53961181640625
461,94.97698974609375,113.45672607421875,87.6510009765625
462,111.4293212890625,110.56488037109375,88.35955810546875
463,73.00067138671875,91.19940185546875,62.3397216796875
464,50.90399169921875,72.1759033203125,50.3565673828125
465,51.255126953125,72.54132080078125,50.96734619140625
466,77.2750244140625,98.78570556640625,67.81524658203125
467,79.29876708984375,100.94305419921875,67.712158203125
468,78.94927978515625,100.39849853515625,66.95062255859375
469,78.98345947265625,99.3685302734375,66.197998046875
470,78.7049560546875,101.68621826171875,70.7724609375
471,147.04974365234375,157.033447265625,132.16314697265625
472,79.4337158203125,87.940673828125,63.72918701171875
473,76.796142578125,95.75909423828125,62.05255126953125
474,79.403564453125,93.66522216796875,63.4669189453125
475,74.92755126953125,94.292236328125,59.863525390625
476,124.0848388671875,134.23309326171875,108.53173828125
477,75.90924072265625,97.08270263671875,67.0992431640625
478,73.71466064453125,92.963623046875,58.901611328125
479,123.85589599609375,133.674072265625,107.19256591796875
480,90.1875,94.3125,71.4715576171875
481,76.76068115234375,88.66448974609375,59.97711181640625
482,75.4749755859375,89.43109130859375,60.28814697265625
483,63.16741943359375,74.0181884765625,50.30548095703125
484,77.11871337890625,97.71209716796875,68.20831298828125
485,76.64190673828125,92.27423095703125,61.19500732421875
486,65.6019287109375,88.12567138671875,52.33709716796875
487,90.69256591796875,112.76171875,84.05535888671875
488,69.8311767578125,90.23822021484375,62.8154296875
489,90.55181884765625,113.287353515625,84.03076171875
490,88.4732666015625,117.44866943359375,76.4105224609375
491,62.79156494140625,84.95306396484375,52.08538818359375
492,109.88446044921875,115.94989013671875,88.9488525390625
493,107.9520263671875,114.25067138671875,87.23980712890625
494,108.0855712890625,114.4019775390625,87.2425537109375
495,80.38336181640625,101.10235595703125,74.9429931640625
496,85.66943359375,102.50006103515625,68.69854736328125
497,86.77545166015625,109.97674560546875,83.40875244140625
498,96.87646484375,123.0819091796875,87.90130615234375
499,82.94598388671875,99.971923828125,66.6353759765625
500,43.85504150390625,54.64715576171875,34.11505126953125
501,43.1983642578125,53.71783447265625,33.48541259765625
502,88.60260009765625,109.8084716796875,84.8785400390625
503,109.19635009765625,128.52239990234375,97.1192626953125
504,97.05682373046875,118.14373779296875,95.123046875
505,99.31341552734375,117.82568359375,93.85040283203125
506,94.58660888671875,113.01275634765625,87.88232421875
507,102.59478759765625,121.771484375,99.47943115234375
508,112.2861328125,121.7264404296875,97.416259765625
509,65.28741455078125,87.19140625,57.52423095703125
510,75.5615234375,94.70794677734375,62.26519775390625
511,72.13348388671875,94.69384765625,64.31591796875
512,80.764892578125,97.3792724609375,65.1873779296875
513,77.5341796875,94.50311279296875,61.44525146484375
514,62.4378662109375,76.8919677734375,49.58282470703125
515,67.95849609375,91.775390625,61.21820068359375
516,67.75164794921875,89.25347900390625,59.87286376953125
517,108.90313720703125,118.90673828125,85.890869140625
518,60.8514404296875,80.94354248046875,51.37799072265625
519,56.8778076171875,78.82891845703125,47.36175537109375
520,80.5052490234375,93.5926513671875,65.45770263671875
521,102.11749267578125,122.04010009765625,87.91802978515625
522,73.90972900390625,92.2449951171875,64.2056884765625
523,94.582275390625,106.19720458984375,75.928466796875
524,67.8798828125,85.5887451171875,56.56854248046875
525,95.32562255859375,107.18341064453125,77.6971435546875
526,69.9251708984375,83.84674072265625,53.37384033203125
527,74.30877685546875,99.35675048828125,69.1505126953125
528,93.3323974609375,107.03253173828125,77.12762451171875
529,66.0245361328125,84.43878173828125,58.6514892578125
530,70.3497314453125,87.05133056640625,58.52947998046875
531,78.83782958984375,98.7879638671875,65.969970703125
532,74.565673828125,94.86572265625,68.72064208984375
533,76.47454833984375,89.722412109375,60.23748779296875
534,85.88201904296875,100.73138427734375,70.23138427734375
535,83.8560791015625,101.29522705078125,67.15399169921875
536,85.0655517578125,106.5537109375,71.7506103515625
537,90.14996337890625,104.140380859375,73.48944091796875
538,76.869140625,89.17425537109375,58.56463623046875
539,76.437744140625,91.65447998046875,63.78570556640625
540,88.6097412109375,100.9735107421875,74.89111328125
541,89.80242919921875,103.7769775390625,75.1201171875
542,92.63043212890625,108.515869140625,75.8004150390625
543,90.17236328125,103.882080078125,75.759765625
544,83.26470947265625,98.60491943359375,69.83807373046875
545,74.8046875,89.64599609375,57.9080810546875
546,70.47625732421875,89.3636474609375,59.61724853515625
547,50.21197509765625,72.0296630859375,43.16461181640625
548,80.1102294921875,96.32122802734375,65.7215576171875
549,86.76300048828125,99.33001708984375,72.78515625
550,83.094970703125,94.003173828125,63.50726318359375
551,49.62615966796875,70.36676025390625,42.1318359375
552,96.51409912109375,101.74957275390625,74.474609375
553,89.86724853515625,100.20782470703125,72.98919677734375
554,86.0633544921875,98.656982421875,74.18463134765625
555,85.356689453125,108.343994140625,73.88409423828125
